timestamp,worker,gpu,variant,task,seq_len,shared_chunk,expert_chunk,checkpoint,returncode,passed,peak_mb,avg_ms,min_ms,max_ms,elapsed_s
2026-05-13T12:57:48.420505+00:00,gpu0_correctness,0,nocp_s4096_e4096,benchmark,32768,4096,4096,0,0,True,9328.38,593.6,593.6,593.6,8.155
2026-05-13T12:57:56.576356+00:00,gpu0_correctness,0,nocp_s4096_e4096,benchmark,65536,4096,4096,0,0,True,17416.01,1269.27,1269.27,1269.27,7.802
2026-05-13T12:58:04.378974+00:00,gpu0_correctness,0,nocp_s8192_e4096,correctness,2048,8192,4096,0,0,True,,,,,7.672
2026-05-13T12:58:12.051082+00:00,gpu0_correctness,0,nocp_s8192_e4096,correctness,8192,8192,4096,0,0,True,,,,,8.028
2026-05-13T12:58:20.079514+00:00,gpu0_correctness,0,nocp_s8192_e4096,benchmark,8192,8192,4096,0,0,True,4428.77,139.64,139.64,139.64,7.381
2026-05-13T12:58:20.079514+00:00,gpu0_correctness,0,nocp_s8192_e4096,benchmark,32768,8192,4096,0,0,True,9328.38,573.28,573.28,573.28,7.381
2026-05-13T12:58:27.460789+00:00,gpu0_correctness,0,nocp_s8192_e4096,benchmark,65536,8192,4096,0,0,True,17416.01,1253.72,1253.72,1253.72,7.859
2026-05-13T12:58:35.320730+00:00,gpu0_correctness,0,nocp_s8192_e8192,correctness,2048,8192,8192,0,0,True,,,,,7.351
2026-05-13T12:58:42.671978+00:00,gpu0_correctness,0,nocp_s8192_e8192,correctness,8192,8192,8192,0,0,True,,,,,7.705
2026-05-13T12:58:50.377389+00:00,gpu0_correctness,0,nocp_s8192_e8192,benchmark,8192,8192,8192,0,0,True,4300.63,89.38,89.38,89.38,7.171
2026-05-13T12:58:50.377389+00:00,gpu0_correctness,0,nocp_s8192_e8192,benchmark,32768,8192,8192,0,0,True,9328.38,365.21,365.21,365.21,7.171
2026-05-13T12:58:57.548507+00:00,gpu0_correctness,0,nocp_s8192_e8192,benchmark,65536,8192,8192,0,0,True,17416.01,785.48,785.48,785.48,6.465
2026-05-13T12:59:04.013579+00:00,gpu0_correctness,0,ckpt_s1024_e1024,correctness,2048,1024,1024,1,0,True,,,,,8.387
2026-05-13T12:59:12.400534+00:00,gpu0_correctness,0,ckpt_s1024_e1024,correctness,8192,1024,1024,1,0,True,,,,,8.218
2026-05-13T12:59:20.618307+00:00,gpu0_correctness,0,ckpt_s1024_e1024,benchmark,8192,1024,1024,1,0,True,4152.79,452.8,452.8,452.8,11.531
2026-05-13T12:59:20.618307+00:00,gpu0_correctness,0,ckpt_s1024_e1024,benchmark,32768,1024,1024,1,0,True,6954.88,2029.9,2029.9,2029.9,11.531
2026-05-13T12:59:32.149467+00:00,gpu0_correctness,0,ckpt_s1024_e1024,benchmark,65536,1024,1024,1,0,True,11272.01,4383.89,4383.89,4383.89,14.728
2026-05-13T12:59:46.877534+00:00,gpu0_correctness,0,ckpt_s2048_e1024,correctness,2048,2048,1024,1,0,True,,,,,8.401
2026-05-13T12:59:55.279127+00:00,gpu0_correctness,0,ckpt_s2048_e1024,correctness,8192,2048,1024,1,0,True,,,,,8.641
2026-05-13T13:00:03.920348+00:00,gpu0_correctness,0,ckpt_s2048_e1024,benchmark,8192,2048,1024,1,0,True,4153.66,452.31,452.31,452.31,11.596
2026-05-13T13:00:03.920348+00:00,gpu0_correctness,0,ckpt_s2048_e1024,benchmark,32768,2048,1024,1,0,True,6955.75,1958.84,1958.84,1958.84,11.596
2026-05-13T13:00:15.516584+00:00,gpu0_correctness,0,ckpt_s2048_e1024,benchmark,65536,2048,1024,1,0,True,11272.51,4332.48,4332.48,4332.48,14.678
2026-05-13T13:00:30.195286+00:00,gpu0_correctness,0,ckpt_s4096_e1024,correctness,2048,4096,1024,1,0,True,,,,,8.477
2026-05-13T13:00:38.673039+00:00,gpu0_correctness,0,ckpt_s4096_e1024,correctness,8192,4096,1024,1,0,True,,,,,8.363
2026-05-13T13:00:47.035891+00:00,gpu0_correctness,0,ckpt_s4096_e1024,benchmark,8192,4096,1024,1,0,True,4153.16,456.97,456.97,456.97,11.852
2026-05-13T13:00:47.035891+00:00,gpu0_correctness,0,ckpt_s4096_e1024,benchmark,32768,4096,1024,1,0,True,6955.25,1970.99,1970.99,1970.99,11.852
2026-05-13T13:00:58.888358+00:00,gpu0_correctness,0,ckpt_s4096_e1024,benchmark,65536,4096,1024,1,0,True,11272.51,4279.48,4279.48,4279.48,14.100
2026-05-13T13:01:12.989214+00:00,gpu0_correctness,0,ckpt_s2048_e2048,correctness,2048,2048,2048,1,0,True,,,,,8.474
2026-05-13T13:01:21.463415+00:00,gpu0_correctness,0,ckpt_s2048_e2048,correctness,8192,2048,2048,1,0,True,,,,,8.294
2026-05-13T13:01:29.757820+00:00,gpu0_correctness,0,ckpt_s2048_e2048,benchmark,8192,2048,2048,1,0,True,4133.78,241.93,241.93,241.93,9.038
2026-05-13T13:01:29.757820+00:00,gpu0_correctness,0,ckpt_s2048_e2048,benchmark,32768,2048,2048,1,0,True,6934.88,1069.73,1069.73,1069.73,9.038
2026-05-13T13:01:38.795749+00:00,gpu0_correctness,0,ckpt_s2048_e2048,benchmark,65536,2048,2048,1,0,True,11272.01,2235.08,2235.08,2235.08,9.979
2026-05-13T13:01:48.774755+00:00,gpu0_correctness,0,ckpt_s4096_e2048,correctness,2048,4096,2048,1,0,True,,,,,8.806
2026-05-13T13:01:57.581308+00:00,gpu0_correctness,0,ckpt_s4096_e2048,correctness,8192,4096,2048,1,0,True,,,,,9.264
2026-05-13T13:02:06.845416+00:00,gpu0_correctness,0,ckpt_s4096_e2048,benchmark,8192,4096,2048,1,0,True,4132.78,244.2,244.2,244.2,9.468
2026-05-13T13:02:06.845416+00:00,gpu0_correctness,0,ckpt_s4096_e2048,benchmark,32768,4096,2048,1,0,True,6934.88,1042.79,1042.79,1042.79,9.468
2026-05-13T13:02:16.313770+00:00,gpu0_correctness,0,ckpt_s4096_e2048,benchmark,65536,4096,2048,1,0,True,11272.01,2277.33,2277.33,2277.33,10.307
2026-05-13T13:02:26.621474+00:00,gpu0_correctness,0,ckpt_s8192_e2048,correctness,2048,8192,2048,1,0,True,,,,,8.302
2026-05-13T13:02:34.923376+00:00,gpu0_correctness,0,ckpt_s8192_e2048,correctness,8192,8192,2048,1,0,True,,,,,8.665
2026-05-13T13:02:43.588295+00:00,gpu0_correctness,0,ckpt_s8192_e2048,benchmark,8192,8192,2048,1,0,True,4132.78,227.87,227.87,227.87,8.783
2026-05-13T13:02:43.588295+00:00,gpu0_correctness,0,ckpt_s8192_e2048,benchmark,32768,8192,2048,1,0,True,6934.88,927.89,927.89,927.89,8.783
2026-05-13T13:02:52.371535+00:00,gpu0_correctness,0,ckpt_s8192_e2048,benchmark,65536,8192,2048,1,0,True,11272.01,2264.99,2264.99,2264.99,10.273
2026-05-13T13:03:02.645039+00:00,gpu0_correctness,0,ckpt_s4096_e4096,correctness,2048,4096,4096,1,0,True,,,,,8.685
2026-05-13T13:03:11.330531+00:00,gpu0_correctness,0,ckpt_s4096_e4096,correctness,8192,4096,4096,1,0,True,,,,,8.218
2026-05-13T13:03:19.548937+00:00,gpu0_correctness,0,ckpt_s4096_e4096,benchmark,8192,4096,4096,1,0,True,4092.77,140.76,140.76,140.76,7.668
2026-05-13T13:03:19.548937+00:00,gpu0_correctness,0,ckpt_s4096_e4096,benchmark,32768,4096,4096,1,0,True,6894.87,614.94,614.94,614.94,7.668
2026-05-13T13:03:27.217421+00:00,gpu0_correctness,0,ckpt_s4096_e4096,benchmark,65536,4096,4096,1,0,True,11272.01,1324.66,1324.66,1324.66,8.451
